date,usdkrw(target),us_ex,us_im,reserve,us_reserve,us_export,us_import,base,market,consumer,exp_rate,im_rate,us_current,us_growth,us_gdp,us_stock,us_interest
2021-09-17,1169.1,7983934.0,5959730.0,4794759.0,252383.99,142079.0,254268.0,0.75,0.77,103.17,121.5,125.26,,,23681171.0,155.1,
2021-09-18,1169.1,7983934.0,5959730.0,4794759.0,252383.99,142079.0,254268.0,0.75,0.77,103.17,121.5,125.26,,,23681171.0,155.1,
2021-09-19,1169.1,7983934.0,5959730.0,4794759.0,252383.99,142079.0,254268.0,0.75,0.77,103.17,121.5,125.26,,,23681171.0,155.1,
2021-09-20,1169.1,7983934.0,5959730.0,4794759.0,252383.99,142079.0,254268.0,0.75,0.77,103.17,121.5,125.26,,,23681171.0,155.1,
2021-09-21,1169.1,7983934.0,5959730.0,4794759.0,252383.99,142079.0,254268.0,0.75,0.77,103.17,121.5,125.26,,,23681171.0,155.1,
2021-09-22,1169.1,7983934.0,5959730.0,4794759.0,252383.99,142079.0,254268.0,0.75,0.77,103.17,121.5,125.26,,,23681171.0,155.1,
2021-09-23,1177.6,7983934.0,5959730.0,4794759.0,252383.99,142079.0,254268.0,0.75,0.75,103.17,121.5,125.26,,,23681171.0,155.1,
2021-09-24,1181.7,7983934.0,5959730.0,4794759.0,252383.99,142079.0,254268.0,0.75,0.75,103.17,121.5,125.26,,,23681171.0,155.1,
2021-09-25,1181.7,7983934.0,5959730.0,4794759.0,252383.99,142079.0,254268.0,0.75,0.75,103.17,121.5,125.26,,,23681171.0,155.1,
2021-09-26,1181.7,7983934.0,5959730.0,4794759.0,252383.99,142079.0,254268.0,0.75,0.75,103.17,121.5,125.26,,,23681171.0,155.1,
2021-09-27,1175.3,7983934.0,5959730.0,4794759.0,252383.99,142079.0,254268.0,0.75,0.72,103.17,121.5,125.26,,,23681171.0,155.1,
2021-09-28,1175.9,7983934.0,5959730.0,4794759.0,252383.99,142079.0,254268.0,0.75,0.76,103.17,121.5,125.26,,,23681171.0,155.1,
2021-09-29,1182.0,7983934.0,5959730.0,4794759.0,252383.99,142079.0,254268.0,0.75,0.73,103.17,121.5,125.26,,,23681171.0,155.1,
2021-09-30,1184.9,7983934.0,5959730.0,4794759.0,252383.99,142079.0,254268.0,0.75,0.92,103.17,121.5,125.26,,,23681171.0,155.1,
2021-10-01,1185.2,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.71,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-02,1185.2,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.71,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-03,1185.2,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.71,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-04,1185.2,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.71,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-05,1187.2,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.69,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-06,1187.1,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.73,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-07,1190.0,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.67,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-08,1190.3,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.69,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-09,1190.3,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.69,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-10,1190.3,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.69,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-11,1190.3,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.69,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-12,1193.4,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.8,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-13,1199.1,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.8,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-14,1195.0,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.75,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-15,1188.3,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.74,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-16,1188.3,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.74,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-17,1188.3,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.74,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-18,1182.8,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.72,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-19,1185.8,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.73,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-20,1181.7,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.73,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-21,1175.6,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.76,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-22,1175.8,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.75,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-23,1175.8,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.75,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-24,1175.8,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.75,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-25,1178.4,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.76,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-26,1171.8,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.77,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-27,1166.3,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.75,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-28,1168.1,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.78,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-29,1171.7,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.76,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-30,1171.7,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.76,103.35,123.42,131.11,,,23681171.0,156.9,
2021-10-31,1171.7,8066783.0,5995841.0,4794759.0,251098.96,163682.0,261473.0,0.75,0.76,103.35,123.42,131.11,,,23681171.0,156.9,
2021-11-01,1169.6,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.74,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-02,1176.3,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.72,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-03,1175.5,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.68,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-04,1181.1,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.7,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-05,1180.0,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.76,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-06,1180.0,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.76,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-07,1180.0,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.76,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-08,1185.2,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.78,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-09,1184.3,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.8,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-10,1178.4,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.76,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-11,1181.0,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.84,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-12,1184.7,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.83,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-13,1184.7,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.83,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-14,1184.7,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.83,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-15,1179.6,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.82,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-16,1180.2,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.8,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-17,1179.6,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.77,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-18,1183.6,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.76,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-19,1180.5,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.75,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-20,1180.5,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.75,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-21,1180.5,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.75,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-22,1183.5,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.76,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-23,1187.4,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.74,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-24,1188.9,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,0.75,0.74,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-25,1188.5,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,1.0,1.015,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-26,1189.7,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,1.0,1.015,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-27,1189.7,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,1.0,1.015,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-28,1189.7,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,1.0,1.015,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-29,1193.0,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,1.0,1.019,103.87,122.27,129.82,,,23681171.0,159.9,
2021-11-30,1193.4,8133640.0,6640496.0,4794759.0,249727.79,156286.0,269783.0,1.0,1.067,103.87,122.27,129.82,,,23681171.0,159.9,
2021-12-01,1187.7,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,0.986,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-02,1180.3,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,0.975,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-03,1177.3,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,0.955,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-04,1177.3,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,0.955,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-05,1177.3,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,0.955,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-06,1178.6,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,0.966,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-07,1183.7,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,1.014,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-08,1181.2,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,0.985,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-09,1176.4,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,1.078,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-10,1173.8,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,1.036,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-11,1173.8,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,1.036,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-12,1173.8,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,1.036,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-13,1178.2,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,1.017,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-14,1178.8,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,1.006,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-15,1183.6,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,1.001,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-16,1186.2,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,0.999,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-17,1183.5,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,0.986,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-18,1183.5,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,0.986,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-19,1183.5,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,0.986,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-20,1184.4,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,0.985,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-21,1189.8,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,1.001,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-22,1191.5,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,0.988,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-23,1191.2,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,0.991,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-24,1187.5,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,1.013,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-25,1187.5,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,1.013,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-26,1187.5,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,1.013,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-27,1186.4,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,1.027,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-28,1186.2,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,1.03,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-29,1186.7,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,1.038,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-30,1186.6,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,1.115,104.04,120.78,127.23,,,23681171.0,157.3,
2021-12-31,1185.5,8787542.0,5701577.0,4794759.0,251568.25,159510.0,268413.0,1.0,1.437,104.04,120.78,127.23,,,23681171.0,157.3,
2022-01-01,1185.5,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.0,1.437,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-02,1185.5,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.0,1.437,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-03,1185.5,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.0,1.003,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-04,1190.8,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.0,1.0,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-05,1194.3,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.0,0.987,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-06,1198.2,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.0,1.0,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-07,1199.6,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.0,1.004,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-08,1199.6,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.0,1.004,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-09,1199.6,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.0,1.004,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-10,1202.4,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.0,1.068,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-11,1200.0,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.0,1.001,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-12,1195.2,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.0,1.017,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-13,1189.9,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.0,1.034,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-14,1188.2,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.273,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-15,1188.2,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.273,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-16,1188.2,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.273,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-17,1187.6,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.251,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-18,1192.3,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.277,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-19,1188.9,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.276,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-20,1191.8,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.33,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-21,1190.4,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.575,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-22,1190.4,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.575,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-23,1190.4,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.575,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-24,1193.6,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.352,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-25,1194.2,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.314,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-26,1197.8,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.261,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-27,1197.0,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.201,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-28,1202.4,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.277,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-29,1202.4,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.277,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-30,1202.4,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.277,104.85,120.91,131.52,,,26006893.0,158.1,
2022-01-31,1202.4,8569920.0,7105625.0,4794759.0,249552.86,147848.0,257588.0,1.25,1.277,104.85,120.91,131.52,,,26006893.0,158.1,
2022-02-01,1202.4,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.277,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-02,1202.4,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.277,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-03,1205.7,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.223,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-04,1205.4,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.176,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-05,1205.4,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.176,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-06,1205.4,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.176,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-07,1199.5,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.116,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-08,1199.4,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.217,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-09,1197.8,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.226,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-10,1196.0,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.18,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-11,1196.0,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.193,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-12,1196.0,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.193,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-13,1196.0,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.193,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-14,1199.6,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.254,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-15,1198.3,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.198,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-16,1198.5,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.198,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-17,1196.9,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.229,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-18,1197.1,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.239,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-19,1197.1,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.239,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-20,1197.1,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.239,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-21,1196.4,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.243,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-22,1194.6,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.257,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-23,1194.7,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.243,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-24,1192.1,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.258,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-25,1199.4,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.284,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-26,1199.4,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.284,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-27,1199.4,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.284,105.42,124.89,138.93,,,26006893.0,155.3,
2022-02-28,1202.7,7740905.0,5965125.0,4794759.0,250691.9,150555.0,244062.0,1.25,1.39,105.42,124.89,138.93,,,26006893.0,155.3,
2022-03-01,1202.7,9638757.0,6996572.0,4794759.0,246958.19,179314.0,307501.0,1.25,1.39,106.1,132.6,149.45,,,26006893.0,153.0,
2022-03-02,1205.6,9638757.0,6996572.0,4794759.0,246958.19,179314.0,307501.0,1.25,1.289,106.1,132.6,149.45,,,26006893.0,153.0,
2022-03-03,1205.0,9638757.0,6996572.0,4794759.0,246958.19,179314.0,307501.0,1.25,1.249,106.1,132.6,149.45,,,26006893.0,153.0,
2022-03-04,1203.6,9638757.0,6996572.0,4794759.0,246958.19,179314.0,307501.0,1.25,1.191,106.1,132.6,149.45,,,26006893.0,153.0,
2022-03-05,1203.6,9638757.0,6996572.0,4794759.0,246958.19,179314.0,307501.0,1.25,1.191,106.1,132.6,149.45,,,26006893.0,153.0,
2022-03-06,1203.6,9638757.0,6996572.0,4794759.0,246958.19,179314.0,307501.0,1.25,1.191,106.1,132.6,149.45,,,26006893.0,153.0,
2022-03-07,1211.5,9638757.0,6996572.0,4794759.0,246958.19,179314.0,307501.0,1.25,1.228,106.1,132.6,149.45,,,26006893.0,153.0,
2022-03-08,1225.4,9638757.0,6996572.0,4794759.0,246958.19,179314.0,307501.0,1.25,1.24,106.1,132.6,149.45,,,26006893.0,153.0,
2022-03-09,1225.4,9638757.0,6996572.0,4794759.0,246958.19,179314.0,307501.0,1.25,1.24,106.1,132.6,149.45,,,26006893.0,153.0,
2022-03-10,1234.5,9638757.0,6996572.0,4794759.0,246958.19,179314.0,307501.0,1.25,1.314,106.1,132.6,149.45,,,26006893.0,153.0,
2022-03-11,1228.7,9638757.0,6996572.0,4794759.0,246958.19,179314.0,307501.0,1.25,1.318,106.1,132.6,149.45,,,26006893.0,153.0,
2022-03-12,1228.7,9638757.0,6996572.0,4794759.0,246958.19,179314.0,307501.0,1.25,1.318,106.1,132.6,149.45,,,26006893.0,153.0,
2022-03-13,1228.7,9638757.0,6996572.0,4794759.0,246958.19,179314.0,307501.0,1.25,1.318,106.1,132.6,149.45,,,26006893.0,153.0,
